,Unnamed: 0.1,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight.1,n_hba.1,n_hbd.1,logp.1,ro5_fulfilled,ROMol
1590,2540,2540,CHEMBL4558646,42000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.376750709602099,380.083077992,5,1,4.3042000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88f700>
1591,2541,2541,CHEMBL4564122,42000.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.376750709602099,364.088163372,4,1,4.604020000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88f760>
1592,2543,2543,CHEMBL4217205,42150.0,nM,c1ccc(CNc2ccc3nsnc3c2)cc1,4.375202421039239,241.067368352,4,1,3.3034000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88f7c0>
1593,2545,2545,CHEMBL4454821,42420.0,nM,CO[C@@H]1O[C@H]2O[C@@H]3C[C@]45C[C@@](C)(O)[C@H](CC[C@H]4[C@@](C)(O3)[C@H]2CC1(C)C)[C@H]5O,4.372429335819457,382.235538808,6,2,2.4112000000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88f820>
1596,2549,2549,CHEMBL4440705,43000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)cc1,4.366531544420414,384.033540956,4,1,4.9490000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88f940>
1598,2551,2551,CHEMBL4215463,43600.0,nM,Cc1cc(O)cc2c1O[C@H]1OC(C)(C)[C@@H]3CC[C@@](C)(O2)[C@@H]13,4.360513510731414,290.151809184,4,1,3.3916200000000023,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fa00>
1600,2553,2553,CHEMBL4634743,43600.0,nM,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2nc3ccccc3[nH]2)cc1)C(=O)O,4.360513510731414,411.1794209,5,3,3.662300000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fac0>
1602,2556,2556,CHEMBL4648808,44000.0,nM,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3C#N)cc2)cc1)C(=O)O,4.356547323513812,472.199821996,5,2,5.324680000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fb80>
1603,2557,2557,CHEMBL4584952,44000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)cc1,4.356547323513812,384.033540956,4,1,4.9490000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fbe0>
1604,2558,2558,CHEMBL4471032,44000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1C(F)(F)F,4.356547323513812,418.059897936,4,1,5.314400000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fc40>
1605,2559,2559,CHEMBL4461747,44000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(C(F)(F)F)c1,4.356547323513812,418.059897936,4,1,5.314400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fca0>
1606,2560,2560,CHEMBL4462640,44000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1C(F)(F)F,4.356547323513812,418.059897936,4,1,5.314400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fd00>
1611,2566,2566,CHEMBL4574391,45000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.346787486224656,376.088163372,4,1,4.938600000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88fee0>
1612,2567,2567,CHEMBL105872,45000.0,nM,O=S(=O)(/C=C/c1ccc2ccccc2c1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.346787486224656,468.0966198800001,4,1,7.042900000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad88ff40>
1615,2570,2570,CHEMBL230006,45800.0,nM,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,4.339134521996131,470.33960995199993,3,2,6.412600000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8900a0>
1616,2571,2571,CHEMBL4450124,46000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.337242168318426,380.083077992,5,1,4.3042000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890100>
1618,2573,2573,CHEMBL322160,46000.0,nM,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC(=O)c2ccc3cc(C(F)(F)P(=O)(O)O)ccc3c2)ccc1OC,4.337242168318426,625.14592899,7,4,3.4082000000000026,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8901c0>
1619,2574,2574,CHEMBL4216540,46300.0,nM,CC(=O)CC[C@@H]1C[C@@]2(OC1(C)C)C(=O)CC[C@@]2(C)O,4.334419008982047,268.167459248,4,1,2.0234,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890220>
1620,2575,2575,CHEMBL4456802,47000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.327902142064283,376.088163372,4,1,4.938600000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890280>
1622,2577,2577,CHEMBL4444550,48000.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.318758762624412,364.088163372,4,1,4.604020000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890340>
1623,2578,2578,CHEMBL4207543,48000.0,nM,O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)cc(Cl)c2)c1,4.318758762624412,409.027248636,3,1,6.680600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8903a0>
1624,2579,2579,CHEMBL1910887,48000.0,nM,O=C(NS(=O)(=O)c1ccccc1)c1sccc1SCc1ccc(Cl)c(Cl)c1,4.318758762624412,456.94346163600005,5,1,5.465900000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890400>
1625,2580,2580,CHEMBL7314,48000.0,nM,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1,4.318758762624412,506.101141848,7,1,4.847200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890460>
1628,2583,2583,CHEMBL4213123,48260.0,nM,c1csc(CNc2ccc3nsnc3c2)c1,4.316412682427233,247.023789288,5,1,3.3649000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890580>
1629,2584,2584,CHEMBL2313422,49000.0,nM,CC(C)(O)C[C@@H]1C=C([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C(=O)O1,4.309803919971486,472.35526001599993,4,2,6.045200000000008,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8905e0>
1638,2593,2593,CHEMBL4447680,51000.0,nM,COc1cccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)c1,4.292429823902063,380.083077992,5,1,4.304200000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890940>
1639,2594,2594,CHEMBL319845,51000.0,nM,Cc1sc(NS(=O)(=O)/C=C/c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1,4.292429823902063,426.007503776,4,1,5.462720000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8909a0>
1641,2596,2596,CHEMBL259071,51800.0,nM,O=C(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,4.285670240254767,515.0785045279999,6,1,4.772600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890a60>
1642,2597,2597,CHEMBL4573394,52000.0,nM,CS(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Cl)s4)ccc3o2)cc1,4.2839966563652006,482.9784112279999,7,2,4.382000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890ac0>
1643,2598,2598,CHEMBL4434972,52000.0,nM,Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3ccccc3o2)cc1,4.2839966563652006,364.088163372,4,1,4.604020000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890b20>
1647,2603,2603,CHEMBL4462237,53000.0,nM,Cc1cccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)c1,4.275724130399211,364.088163372,4,1,4.604020000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890ca0>
1651,2607,2607,CHEMBL258463,53800.0,nM,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1Cl,4.269217724333611,529.05329042,7,1,4.7130000000000045,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890e20>
1652,2608,2608,CHEMBL388590,53800.0,nM,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,4.269217724333611,421.9153184439999,3,1,5.456800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890e80>
1653,2609,2609,CHEMBL4559209,54000.0,nM,COc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3ccccc3o2)cc1,4.267606240177032,380.083077992,5,1,4.3042000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890ee0>
1654,2610,2610,CHEMBL428791,54100.0,nM,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,4.266802734893431,495.092262772,7,1,4.059600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad890f40>
1660,2617,2617,CHEMBL4541977,55000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1F,4.259637310505756,368.063091496,4,1,4.434700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8911c0>
1663,2620,2620,CHEMBL3915348,56000.0,nM,N#Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4C#N)ccc3o2)cc1,4.251811972993799,555.067110644,8,2,4.839760000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8912e0>
1666,2626,2626,CHEMBL4454819,57000.0,nM,CCc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.2441251443275085,378.103813436,4,1,4.858000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891400>
1667,2627,2627,CHEMBL229471,57000.0,nM,O=C(O)c1cc(-c2ccccc2)cc(Cc2ccccc2)c1O,4.2441251443275085,304.109944372,2,2,4.348200000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891460>
1668,2628,2628,CHEMBL259170,57700.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(OCC(=O)O)c(Cl)c2)cc1,4.238824186844268,603.0536843440001,9,2,4.176400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8914c0>
1671,2631,2631,CHEMBL109118,58000.0,nM,CCCc1sc(NS(=O)(=O)/C=C/c2ccc(C)cc2)nc1-c1ccc(-c2ccccc2)cc1,4.236572006437063,474.143570072,4,1,7.150620000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8915e0>
1672,2632,2632,CHEMBL106194,58000.0,nM,N#Cc1ccc(/C=C/S(=O)(=O)Nc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,4.236572006437063,443.0762187840001,5,1,5.761380000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891640>
1673,2633,2633,CHEMBL4216013,58200.0,nM,Cc1cc(O)cc2c1[C@H]1[C@@H]3[C@@H](CC[C@]3(C)O2)C1(C)C,4.235077015350112,258.161979944,2,1,4.001320000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8916a0>
1674,2634,2634,CHEMBL87203,58200.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCCc1ccccc1)C(N)=O,4.235077015350112,718.321393672,9,5,3.0546000000000024,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891700>
1676,2637,2637,CHEMBL110762,59000.0,nM,COC(=O)c1ccc(/C=C/S(=O)(=O)Nc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,4.229147988357856,476.08644912,6,1,5.676300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8917c0>
1677,2638,2638,CHEMBL4464948,59000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1F,4.229147988357856,368.063091496,4,1,4.434700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891820>
1678,2639,2639,CHEMBL4446756,59000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1Cl,4.229147988357856,384.033540956,4,1,4.9490000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891880>
1680,2642,2642,CHEMBL258697,59600.0,nM,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,4.224753740259764,569.092656696,9,2,3.523000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891940>
1681,2643,2643,CHEMBL2316898,60000.0,nM,O=C(O)c1cc2c(CCc3cccc(F)c3)c(-c3ccccc3)oc2cc1O,4.221848749616356,376.111087244,3,2,5.427900000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8919a0>
1684,2647,2647,CHEMBL4565061,62000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(F)c1,4.2076083105017466,368.063091496,4,1,4.434700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891ac0>
1687,2651,2651,CHEMBL233147,62700.0,nM,CC1(C)C=Cc2c(O)ccc(-c3cc4ccc(O)cc4o3)c2O1,4.202732459169283,308.10485899199995,4,2,4.695200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891be0>
1689,2653,2653,CHEMBL4567343,63000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)s1,4.200659450546418,389.98996189200005,5,1,5.010500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891ca0>
1694,2659,2659,CHEMBL304307,63900.0,nM,CSc1[nH]nc(NC(=O)c2ccc(Cl)c(Cl)c2)c1S(=O)(=O)c1ccc(Cl)cc1,4.1944991418416,474.93856628399993,5,2,5.1769000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad891e80>
1700,2666,2666,CHEMBL233766,64900.0,nM,CC1(C)C=Cc2c(ccc(-c3cc4ccc(O)cc4o3)c2O)O1,4.187755303199631,308.10485899199995,4,2,4.695200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892100>
1701,2667,2667,CHEMBL390508,65000.0,nM,O=C(O)c1cc(Cc2ccccc2)cc(-c2ccccc2)c1O,4.187086643357144,304.109944372,2,2,4.348200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892160>
1702,2668,2668,CHEMBL1587605,65000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1,4.187086643357144,350.072513308,4,1,4.295600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8921c0>
1703,2669,2669,CHEMBL3596431,65000.0,nM,O=C(O)c1cc2sc(Nc3cccc(Br)c3)nc2cc1O,4.187086643357144,363.951725248,5,3,4.206200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892220>
1705,2672,2672,CHEMBL600457,66300.0,nM,CC1(C)C=Cc2c(ccc(-c3coc4cc(O)ccc4c3=O)c2O)O1,4.178486471595227,336.0997736119999,5,2,4.055400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8922e0>
1707,2674,2674,CHEMBL2259741,67000.0,nM,COc1ccc(C2CC(c3ccc(OC)cc3OC)=NO2)cc1,4.173925197299174,313.131408088,5,0,3.578100000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8923a0>
1708,2675,2675,CHEMBL228564,67000.0,nM,O=C(O)c1cc(-c2ccco2)cc(Cc2cc(-c3ccco3)cc(C(=O)O)c2O)c1O,4.173925197299174,420.0845174719999,6,4,4.605000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892400>
1709,2677,2677,CHEMBL199133,67500.0,nM,CN(Cc1ccccc1)C(=O)CN(Cc1ccc(OCC(=O)O)cc1)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,4.170696227168975,562.168044338,5,3,4.037800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892460>
1711,2680,2680,CHEMBL4562717,68000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(F)cc1,4.167491087293763,368.063091496,4,1,4.434700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892520>
1716,2685,2685,CHEMBL469992,69000.0,nM,COc1ccc(CCNC(=O)Cc2cccc3ccccc23)cc1,4.161150909262744,319.15722891200005,2,1,3.749800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892700>
1717,2686,2686,CHEMBL2259740,69000.0,nM,COc1ccc(C2=NOC(c3ccccc3)C2)c(OC)c1,4.161150909262744,283.120843404,4,0,3.5695000000000023,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892760>
1718,2687,2687,CHEMBL469824,70000.0,nM,COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1O,4.154901959985743,314.07903816799995,6,2,2.888400000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8927c0>
1719,2688,2688,CHEMBL4458229,70000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(O)cc1,4.154901959985743,366.067427928,5,2,4.001200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892820>
1720,2689,2689,CHEMBL2259737,70000.0,nM,COc1c(C2=NOC(c3ccccc3)C2)ccc2c1C=CC(C)(C)O2,4.154901959985743,335.152143532,4,0,4.745100000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892880>
1722,2692,2692,CHEMBL4565483,71000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1cccc(F)c1,4.1487416512809245,368.063091496,4,1,4.434700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892940>
1724,2694,2694,CHEMBL1523279,71400.0,nM,CCCCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,4.146301788223826,294.125594436,3,1,4.712000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892a00>
1725,2695,2695,CHEMBL315765,72000.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O,4.142667503568732,704.305743608,9,5,3.012100000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892a60>
1727,2697,2697,CHEMBL223067,72500.0,nM,COc1ccc(-c2cc(=O)c3cc4ccoc4cc3o2)cc1,4.139661993429006,292.073558864,4,0,4.214800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892b20>
1730,2700,2700,CHEMBL236009,73000.0,nM,O=C(O)COc1c(O)cc(Br)cc1OCc1ccc(C(F)(F)F)cc1,4.136677139879544,419.982020244,4,2,4.215900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892c40>
1732,2702,2702,CHEMBL4533662,73000.0,nM,CS(=O)(=O)Nc1ccc2oc(-c3ccc(NS(=O)(=O)c4ccc(Cl)s4)cc3)nc2c1,4.136677139879544,482.9784112279999,7,2,4.382000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892d00>
1735,2706,2706,CHEMBL480477,73400.0,nM,CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)cc2O)C3)O1,4.13430394008393,324.13615911999995,4,2,4.000700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892e20>
1736,2707,2707,CHEMBL469993,74000.0,nM,COc1ccc(CCNC(=O)COc2ccccc2)cc1,4.130768280269024,285.136493468,3,1,2.432900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892e80>
1737,2708,2708,CHEMBL233767,74100.0,nM,COc1ccc2cc(-c3ccc(O)cc3OC)oc2c1,4.130181792020672,270.089208928,4,1,3.822600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad892ee0>
1740,2711,2711,CHEMBL224039,75000.0,nM,CC(=O)c1c(O)ccc2cc(-c3coc4c(C(C)=O)c(O)ccc34)oc12,4.1249387366083,350.07903816799995,6,2,4.6624000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893040>
1742,2713,2713,CHEMBL4434992,76000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(F)c(C(F)(F)F)c1,4.119186407719209,436.050476124,4,1,5.453500000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893100>
1743,2714,2714,CHEMBL4463791,76000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)s1,4.119186407719209,389.98996189200005,5,1,5.010500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893160>
1744,2715,2715,CHEMBL4570232,76000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1O,4.119186407719209,366.067427928,5,2,4.0012000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8931c0>
1745,2716,2716,CHEMBL202917,76000.0,nM,COc1c(C2=NOC(c3ccccc3)C2)cc(OC)c2occc12,4.119186407719209,323.115758024,5,0,4.315700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893220>
1747,2718,2718,CHEMBL260675,76200.0,nM,Cc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1OCC(=O)O,4.1180450286604,583.1083067599999,9,2,3.8314200000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8932e0>
1748,2719,2719,CHEMBL324669,77000.0,nM,CCCc1sc(NS(=O)(=O)/C=C/c2ccc(F)c(F)c2)nc1-c1ccc(-c2ccccc2)cc1,4.113509274827518,496.109076384,4,1,7.120400000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893340>
1749,2720,2720,CHEMBL1448646,77000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1,4.113509274827518,350.072513308,4,1,4.295600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8933a0>
1750,2721,2721,CHEMBL258479,77900.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(OC(F)(F)C(=O)O)c(Br)c2)cc1,4.108462542327436,682.9843251400001,9,2,4.878300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893400>
1751,2722,2722,CHEMBL114043,78000.0,nM,O=C(O)c1cc(Cc2cc(Br)c(O)c(C(=O)O)c2)cc(Br)c1O,4.107905397309519,443.88441224,4,4,3.6100000000000008,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893460>
1752,2723,2723,CHEMBL4447607,78000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(F)cc1,4.107905397309519,368.063091496,4,1,4.434700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8934c0>
1754,2725,2725,CHEMBL376340,80000.0,nM,CC(=O)c1cc2cc(-c3coc4cc(O)c(C(C)=O)cc34)oc2cc1O,4.096910013008056,350.07903816799995,6,2,4.662400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893580>
1755,2727,2727,CHEMBL259455,80700.0,nM,Cc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)ccc1OCC(=O)O,4.09312646527793,509.1079128359999,7,1,4.368020000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8935e0>
1756,2728,2728,CHEMBL377439,81000.0,nM,COc1ccc(C2CC(c3cc(OC)c4occc4c3OC)=NO2)cc1,4.091514981121351,353.12632270800003,6,0,4.324300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893640>
1759,2731,2731,CHEMBL4521507,83000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1cccc(C(F)(F)F)c1,4.080921907623926,418.059897936,4,1,5.314400000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893760>
1763,2735,2735,CHEMBL390509,84000.0,nM,O=C(O)c1cc(-c2ccccc2)cc(-c2ccccc2)c1O,4.075720713938118,290.094294308,2,2,4.424400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8938e0>
1765,2737,2737,CHEMBL106479,85000.0,nM,O=S(=O)(/C=C/c1ccc(F)c(F)c1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.070581074285707,454.0621261920001,4,1,6.167900000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8939a0>
1768,2741,2741,CHEMBL4449832,86000.0,nM,COc1cccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)c1,4.0655015487564325,380.083077992,5,1,4.3042000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893ac0>
1772,2745,2745,CHEMBL2259739,87000.0,nM,COc1c(C2=NOC(c3ccccn3)C2)ccc2c1C=CC(C)(C)O2,4.060480747381382,336.1473925,5,0,4.140100000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893c40>
1773,2746,2746,CHEMBL224735,87000.0,nM,CC(=O)c1ccc2oc(-c3coc4ccc(C(C)=O)c(O)c34)cc2c1O,4.060480747381382,350.07903816799995,6,2,4.662400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893ca0>
1775,2748,2748,CHEMBL4440273,88000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1cccc(Cl)c1,4.055517327849832,384.033540956,4,1,4.9490000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893d60>
1776,2749,2749,CHEMBL2259730,88000.0,nM,COc1ccc(C2=NOC(n3ccnc3)C2)c(OC)c1,4.055517327849832,273.11134134,6,0,2.2235,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893dc0>
1778,2752,2752,CHEMBL108690,90000.0,nM,O=S(=O)(/C=C/c1ccc(-c2ccccc2)cc1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.045757490560675,494.1122699440001,4,1,7.556700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893e80>
