,molecule_chembl_id,IC50,units,smiles,pIC50
2468,CHEMBL478574,35400.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@H]1O,4.450996737974212
2469,CHEMBL233145,35400.0,nM,O=C(NCC1CCCO1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,4.450996737974212
2470,CHEMBL476664,35400.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(O)c3)S/C2=N\c2ccccc2)cc1,4.450996737974212
2471,CHEMBL4161085,35580.0,nM,COC(=O)CSc1nnc(-c2ccc(O)c(O)c2)o1,4.448794056252094
2472,CHEMBL2332431,35700.0,nM,CC1=CC(=O)C(=C(C)C)C[C@@H]2[C@@](C)(O)CC[C@]12O,4.447331783887806
2473,CHEMBL1811968,35800.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc2c1OC(C)(C)C(O)C2,4.446116973356125
2474,CHEMBL3922861,36000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4F)ccc3o2)cc1)c1ccccc1F,4.443697499232713
2475,CHEMBL110838,36000.0,nM,O=S(=O)(/C=C/c1ccc(C(F)(F)F)cc1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.443697499232713
2476,CHEMBL4448007,36000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(C(F)(F)F)cc1,4.443697499232713
2477,CHEMBL399235,36000.0,nM,Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cc(C(O)(C(=O)O)C(F)(F)F)ccc1OCc1ccncc1,4.443697499232713
2478,CHEMBL3894879,36000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc(F)c4)ccc3o2)cc1)c1cccc(F)c1,4.443697499232713
2479,CHEMBL1080227,36200.0,nM,CCOCC1(CN2CCCCC2)COc2ccc3c(C)cc(=O)oc3c2C1=O,4.441291429466834
2480,CHEMBL2437364,36200.0,nM,COc1c([C@H]2c3c(cc(O)c(O)c3OC)C=C(C(=O)c3ccc(O)cc3)[C@H]2C(=O)c2ccc(O)cc2)ccc(O)c1O,4.441291429466834
2481,CHEMBL4849561,36300.0,nM,C=C(C)[C@H](O)CCC(=C)[C@H](O)CC[C@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,4.440093374963888
2482,CHEMBL61359,36470.0,nM,O=C1C=C(OCCCO)c2ccccc2C1=O,4.438064236686219
2483,CHEMBL3343065,36500.0,nM,CCCO[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,4.437707135543525
2484,CHEMBL380878,36700.0,nM,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)CCc1coc2ccccc12.N,4.43533393574791
2485,CHEMBL115452,36800.0,nM,CC(C)=CCc1cc(C(=O)/C=C/c2ccc(O)c(O)c2)c(O)cc1O,4.434152181326482
2486,CHEMBL4532359,37000.0,nM,CCc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.431798275933005
2487,CHEMBL4454247,37000.0,nM,Cc1cccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)c1,4.431798275933005
2488,CHEMBL4513591,37000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(Cl)c1,4.431798275933005
2489,CHEMBL4457015,37000.0,nM,COc1ccccc1S(=O)(=O)Nc1ccc2oc(-c3ccccc3)nc2c1,4.431798275933005
2490,CHEMBL3934352,37000.0,nM,N#Cc1cccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5cccc(C#N)c5)ccc4o3)cc2)c1,4.431798275933005
2491,CHEMBL3906378,37000.0,nM,N#Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C#N)cc5)ccc4o3)cc2)cc1,4.431798275933005
2492,CHEMBL399131,37000.0,nM,Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cccc(C(O)(C(=O)O)C(F)(F)F)c1,4.431798275933005
2493,CHEMBL383033,37000.0,nM,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1.N,4.431798275933005
2494,CHEMBL526866,37100.0,nM,CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1cccc(C(=O)O)c1)C(=O)N2,4.430626090384954
2495,CHEMBL4090827,37300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCOc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,4.428291168191312
2496,CHEMBL1783781,37310.0,nM,CCCCN(C)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,4.428174750959171
2497,CHEMBL462721,37500.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,4.425968732272281
2498,CHEMBL4647374,37600.0,nM,CC(=O)O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)O[C@H](CO)[C@H]1O,4.424812155072339
2499,CHEMBL249447,37900.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,4.421360790031928
2500,CHEMBL110566,38000.0,nM,O=S(=O)(/C=C/c1ccccc1Cl)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.42021640338319
2501,CHEMBL260425,38000.0,nM,Cc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc(C)c1OC(Cc1ccccc1)C(=O)O,4.42021640338319
2502,CHEMBL4449221,38000.0,nM,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)ccc1Cl,4.42021640338319
2503,CHEMBL579363,38000.0,nM,CC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3cccc(C(=O)O)c3)cc12,4.42021640338319
2504,CHEMBL3938421,38000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc(O)c4)ccc3o2)cc1)c1cccc(O)c1,4.42021640338319
2505,CHEMBL4635432,38000.0,nM,CCCCCCC/C=C/C(=C\C=C\C(=O)O)COC(C)=O,4.42021640338319
2506,CHEMBL4203788,38100.0,nM,CC1=CC(=O)C=C2O[C@@]3(C)CC[C@H](C(C)(C)O)[C@H]3[C@H]3O[C@@]123,4.419075024324381
2507,CHEMBL497509,38200.0,nM,O=C1Nc2ccc(C(=O)O)cc2/C1=N/Nc1cccc(C(=O)O)c1,4.4179366370882915
2508,CHEMBL4282817,38200.0,nM,Cc1ccc(NC(=S)N/N=C/c2ccc(-c3cc(C(F)(F)F)ccc3Cl)o2)cc1,4.4179366370882915
2509,CHEMBL4202638,38220.0,nM,Nc1cc2nsnc2cc1C#CCCCCCl,4.417709317281006
2510,CHEMBL2087674,38400.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccccc2)cc1OCCc1csc(-c2ccccc2)n1,4.4156687756324695
2511,CHEMBL1822604,38700.0,nM,CO[C@H]1O[C@H](COCc2cn(CCCCCOc3cccc(C(=O)O)c3)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,4.412289034981089
2512,CHEMBL1774309,38800.0,nM,COc1ccc(Sc2cccc(CN(C)c3cc(C(=O)O)nc4cc(Cl)cc(Cl)c34)c2)cc1,4.411168274405793
2513,CHEMBL3706921,39000.0,nM,O=C(O)c1cc(Cc2cc(C(=O)O)c(O)c(-c3ccco3)c2)cc(-c2ccco2)c1O,4.4089353929735005
2514,CHEMBL470655,39200.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc2c1OC(C)(C)C=C2,4.406713932979542
2515,CHEMBL2205887,39440.0,nM,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nnsc5C[C@]4(C)[C@H]3CC[C@@]21C,4.4040630937308265
2516,CHEMBL460643,39500.0,nM,COC1=CC(=O)C=C(C[C@@]2(C)CC[C@]3(C)C(C)=CCC[C@H]3[C@H]2C)C1=O,4.403402904373539
2517,CHEMBL204336,39600.0,nM,CNC(=O)[C@H](Cc1ccc(NS(=O)(=O)O)cc1)NC(=O)OC(C)(C)C,4.402304814074488
2518,CHEMBL1784622,39670.0,nM,CO[C@H]1O[C@@H]([C@@H]2CC(=O)NC2=O)CC=C1CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,4.401537799525849
2519,CHEMBL255890,39700.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,4.401209493236885
2520,CHEMBL145280,40000.0,nM,O=C(O)C(=O)CC(=O)c1cccc(Cc2ccccc2F)c1,4.3979400086720375
2521,CHEMBL236846,40000.0,nM,COc1cc(COc2cc(-c3ccccc3)cc(O)c2OCC(=O)O)cc(OC)c1,4.3979400086720375
2522,CHEMBL4572554,40000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)c(C(F)(F)F)c1,4.3979400086720375
2523,CHEMBL175336,40000.0,nM,O=C1c2ccccc2C(=O)c2c1cc(S(=O)(=O)[O-])c(O)c2O.[Na+],4.3979400086720375
2524,CHEMBL4461900,40000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(F)c(C(F)(F)F)c1,4.3979400086720375
2525,CHEMBL4549691,40000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1Cl,4.3979400086720375
2526,CHEMBL3088263,40300.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-n2c3ccccc3c3ccccc32)cc1,4.394694953858891
2527,CHEMBL4788179,40300.0,nM,COC(=O)C1=CO[C@@H](OCc2ccccc2)[C@@H]2C(CO)=CC[C@H]12,4.394694953858891
2528,CHEMBL1082094,40500.0,nM,CCCCN(CCCC)CC1(COCC)COc2ccc3c(C)cc(=O)oc3c2C1=O,4.392544976785332
2529,CHEMBL64690,40500.0,nM,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCc1ccccc1)OS(=O)(=O)O,4.392544976785332
2530,CHEMBL401525,40900.0,nM,CCOc1ccc2nc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)sc2c1,4.388276691992658
2531,CHEMBL1814103,41000.0,nM,CC12C=CC(O1)C1C(=O)N(c3ccc(S(=O)(=O)N/N=C/c4ccc(Cl)cc4)cc3)C(=O)C12,4.3872161432802645
2532,CHEMBL320852,41000.0,nM,CS(=O)(=O)NC(=O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,4.3872161432802645
2533,CHEMBL4586199,41000.0,nM,Cc1ccccc1S(=O)(=O)Nc1ccc2oc(-c3ccccc3)nc2c1,4.3872161432802645
2534,CHEMBL549911,41000.0,nM,O=C(O)c1ccc(Nc2cc3ccccc3cc2NS(=O)(=O)c2ccc(F)cc2)cc1,4.3872161432802645
2535,CHEMBL2206735,41300.0,nM,O=C1N=C(NCCCCCCCNC2=NC(=O)/C(=C/c3ccccc3)S2)S/C1=C\c1ccccc1,4.384049948343599
2536,CHEMBL238628,41500.0,nM,CC1(C)C=Cc2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O1,4.3819519032879075
2537,CHEMBL420310,41500.0,nM,CC(C)=CCc1cc(C2CCc3ccc(O)cc3O2)cc(O)c1O,4.3819519032879075
2538,CHEMBL249448,41500.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,4.3819519032879075
2539,CHEMBL489548,41700.0,nM,C=C[C@](O)(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,4.379863945026242
2540,CHEMBL4558646,42000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.376750709602099
2541,CHEMBL4564122,42000.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.376750709602099
2542,CHEMBL4168415,42000.0,nM,NCc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccc(NS(=O)(=O)c5ccc(Cl)s5)cc4)nc3c2)cc1,4.376750709602099
2543,CHEMBL4217205,42150.0,nM,c1ccc(CNc2ccc3nsnc3c2)cc1,4.375202421039239
2544,CHEMBL1667956,42300.0,nM,C[C@@H](O)[C@@H](C(=O)O)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,4.373659632624958
2545,CHEMBL4454821,42420.0,nM,CO[C@@H]1O[C@H]2O[C@@H]3C[C@]45C[C@@](C)(O)[C@H](CC[C@H]4[C@@](C)(O3)[C@H]2CC1(C)C)[C@H]5O,4.372429335819457
2546,CHEMBL2332437,42500.0,nM,CC(C)=C1C[C@@H](O)[C@@](C)(O)CC[C@H](O)/C(C)=C\C1=O,4.371611069949688
2547,CHEMBL203517,42500.0,nM,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C,4.371611069949688
2548,CHEMBL463337,42700.0,nM,COC(=O)[C@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,4.369572124974976
2549,CHEMBL4440705,43000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)cc1,4.366531544420414
2550,CHEMBL184768,43100.0,nM,O=C(O)CN1C(=O)/C(=C/c2cccc(OCc3ccccc3)c2)SC1=S,4.3655227298392685
2551,CHEMBL4215463,43600.0,nM,Cc1cc(O)cc2c1O[C@H]1OC(C)(C)[C@@H]3CC[C@@](C)(O2)[C@@H]13,4.360513510731414
2552,CHEMBL4435026,43600.0,nM,CC1=C[C@@H](O)[C@@H]2[C@@H](CO)C(=O)O[C@]12CO,4.360513510731414
2553,CHEMBL4634743,43600.0,nM,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2nc3ccccc3[nH]2)cc1)C(=O)O,4.360513510731414
2554,CHEMBL4203706,43900.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1O,4.357535479757878
2555,CHEMBL502657,44000.0,nM,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc(CS(=O)(=O)O)c1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(=O)O)C(N)=O,4.356547323513812
2556,CHEMBL4648808,44000.0,nM,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3C#N)cc2)cc1)C(=O)O,4.356547323513812
2557,CHEMBL4584952,44000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)cc1,4.356547323513812
2558,CHEMBL4471032,44000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1C(F)(F)F,4.356547323513812
2559,CHEMBL4461747,44000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(C(F)(F)F)c1,4.356547323513812
2560,CHEMBL4462640,44000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1C(F)(F)F,4.356547323513812
2561,CHEMBL88015,44000.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(CC(=O)O)c(C(=O)O)c1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,4.356547323513812
2562,CHEMBL561840,44300.0,nM,CC1(C)C=Cc2cc(/C=C/C(=O)c3ccc(O)cc3O)ccc2O1,4.3535962737769305
2563,CHEMBL4176168,44380.0,nM,CC(=O)O[C@H]1[C@@H](O)[C@@]2(CO)[C@@H](O)CC(C)(C)C[C@H]2C2=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@@]21C,4.352812702104011
2564,CHEMBL2087678,44400.0,nM,CCOc1ccc(-c2cc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)no2)cc1,4.35261702988538
2565,CHEMBL2419074,44980.0,nM,O=C(Cc1ccc(Br)cc1)OC1CS[S+]([O-])C1,4.346980548900387
2566,CHEMBL4574391,45000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.346787486224656
2567,CHEMBL105872,45000.0,nM,O=S(=O)(/C=C/c1ccc2ccccc2c1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.346787486224656
2568,CHEMBL4059520,45200.0,nM,C=CC(C)(C)c1cc(O)c(O)c2c(=O)c3cc4ccoc4c(O)c3oc12,4.3448615651886175
2569,CHEMBL2332430,45600.0,nM,CC1=CC(=O)C(=C(C)C)C[C@H]2[C@H]1CC[C@]2(C)O,4.341035157335565
2570,CHEMBL230006,45800.0,nM,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,4.339134521996131
2571,CHEMBL4450124,46000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.337242168318426
2572,CHEMBL2207337,46000.0,nM,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)CC2)S/C1=C\c1ccc(O)cc1,4.337242168318426
2573,CHEMBL322160,46000.0,nM,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC(=O)c2ccc3cc(C(F)(F)P(=O)(O)O)ccc3c2)ccc1OC,4.337242168318426
2574,CHEMBL4216540,46300.0,nM,CC(=O)CC[C@@H]1C[C@@]2(OC1(C)C)C(=O)CC[C@@]2(C)O,4.334419008982047
2575,CHEMBL4456802,47000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.327902142064283
2576,CHEMBL4159975,47350.0,nM,CC(=O)O[C@@H]1[C@H](O)[C@]2(C)C(=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]32C)[C@@H]2CC(C)(C)C[C@H](O)[C@@]21CO,4.324680016660707
2577,CHEMBL4444550,48000.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.318758762624412
2578,CHEMBL4207543,48000.0,nM,O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)cc(Cl)c2)c1,4.318758762624412
2579,CHEMBL1910887,48000.0,nM,O=C(NS(=O)(=O)c1ccccc1)c1sccc1SCc1ccc(Cl)c(Cl)c1,4.318758762624412
2580,CHEMBL7314,48000.0,nM,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1,4.318758762624412
2581,CHEMBL4206678,48100.0,nM,C=C(C)[C@@H]1CC[C@]2(C)Oc3cc(O)cc(C)c3[C@H]1[C@H]2O,4.317854923626168
2582,CHEMBL2419077,48180.0,nM,O=C(OC1CSSC1)c1ccccc1I,4.317133204337676
2583,CHEMBL4213123,48260.0,nM,c1csc(CNc2ccc3nsnc3c2)c1,4.316412682427233
2584,CHEMBL2313422,49000.0,nM,CC(C)(O)C[C@@H]1C=C([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C(=O)O1,4.309803919971486
2585,CHEMBL110432,49000.0,nM,CCCCCCCCC/C=C/S(=O)(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.309803919971486
2586,CHEMBL4436037,49400.0,nM,O=C(O)CN1C(=O)/C(=C/c2ccc(OCCc3ccccc3)cc2)SC1=S,4.306273051076353
2587,CHEMBL4069603,49400.0,nM,C=CC(C)(C)c1cc(O)c(O)c2c(=O)c3cc4c(c(O)c3oc12)OC(C)(C)C=C4,4.306273051076353
2588,CHEMBL4161770,49450.0,nM,CC1(C)C[C@H](O)[C@@]2(CO)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)[C@@H](O)[C@H]2O,4.305833704066802
2589,CHEMBL3356400,49970.0,nM,CC(C)C(=O)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.301290650557413
2590,CHEMBL3356397,50020.0,nM,CC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,4.300856312605516
2591,CHEMBL4214128,50230.0,nM,C#Cc1cc2nsnc2cc1N,4.299036821840451
2592,CHEMBL4792019,50760.0,nM,COc1ccccc1NC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,4.294478386577333
2593,CHEMBL4447680,51000.0,nM,COc1cccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)c1,4.292429823902063
2594,CHEMBL319845,51000.0,nM,Cc1sc(NS(=O)(=O)/C=C/c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1,4.292429823902063
2595,CHEMBL202687,51400.0,nM,CC(C)(C)OC(=O)N1Cc2cc(NS(=O)(=O)O)ccc2C[C@H]1C(=O)NCCc1ccccc1,4.289036881004725
2596,CHEMBL259071,51800.0,nM,O=C(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,4.285670240254767
2597,CHEMBL4573394,52000.0,nM,CS(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Cl)s4)ccc3o2)cc1,4.2839966563652006
2598,CHEMBL4434972,52000.0,nM,Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3ccccc3o2)cc1,4.2839966563652006
2599,CHEMBL408447,52100.0,nM,O=C(O)C(F)(F)Oc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1Br,4.283162276700476
2600,CHEMBL2437377,52200.0,nM,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc3c(c1)CC(O)C(C)(C)O3)CC2=O,4.282329496997738
2601,CHEMBL1077922,52400.0,nM,Cc1cc(=O)oc2c3c(ccc12)OCC(CO)(CN1CCOCC1)C3=O,4.280668713016273
2602,CHEMBL4218731,52500.0,nM,COc1c(O)ccc2c(=O)c3c(O)cc4c(c3oc12)C(C)(C)C(CO)O4,4.279840696594043
2603,CHEMBL4462237,53000.0,nM,Cc1cccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)c1,4.275724130399211
2604,CHEMBL4104006,53000.0,nM,C=CC(C)(C)c1cc(O)c2oc3c(O)c(O)ccc3c(=O)c2c1O,4.275724130399211
2605,CHEMBL128936,53000.0,nM,O=C(O)C(=O)c1ccc(OCc2cccc(COc3ccc(C(=O)C(=O)O)cc3)c2)cc1,4.275724130399211
2606,CHEMBL4854129,53600.0,nM,CO[C@@](C)(CCC=C(C)C)[C@H](O)CC[C@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,4.27083521030723
2607,CHEMBL258463,53800.0,nM,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1Cl,4.269217724333611
2608,CHEMBL388590,53800.0,nM,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,4.269217724333611
2609,CHEMBL4559209,54000.0,nM,COc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3ccccc3o2)cc1,4.267606240177032
2610,CHEMBL428791,54100.0,nM,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,4.266802734893431
2611,CHEMBL4554837,54100.0,nM,COc1cc(/C=C2\SC(=S)N(CC(=O)O)C2=O)ccc1OCc1ccccc1,4.266802734893431
2612,CHEMBL506929,54500.0,nM,CC(C)=CCc1cc2c(=O)cc(-c3ccc(O)cc3)oc2cc1O,4.2636034977233574
2613,CHEMBL431992,54700.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OCC(=O)O)c(C(=O)O)c1)NC(=O)[C@H](CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,4.262012673666569
2614,CHEMBL502014,54900.0,nM,O=C1Nc2ccc(S(=O)(=O)NCc3ccc(F)c(Cl)c3)cc2/C1=N/Nc1cccc(C(=O)O)c1,4.2604276555499085
2615,CHEMBL87768,55000.0,nM,O=Cc1coc2ccc(F)cc2c1=O,4.259637310505756
2616,CHEMBL408,55000.0,nM,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,4.259637310505756
2617,CHEMBL4541977,55000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1F,4.259637310505756
2618,CHEMBL4086154,55100.0,nM,COc1c(O)cc2oc3cc4occc4c(O)c3c(=O)c2c1C/C=C(\C)CCC=C(C)C,4.258848401148215
2619,CHEMBL185623,56000.0,nM,O=C(O)CN1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)SC1=S,4.251811972993799
2620,CHEMBL3915348,56000.0,nM,N#Cc1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4C#N)ccc3o2)cc1,4.251811972993799
2621,CHEMBL4176281,56000.0,nM,NCc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(Cl)s5)ccc4o3)cc2)cc1,4.251811972993799
2622,CHEMBL464371,56000.0,nM,COC(=O)[C@]1(O)C[C@@H](O)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,4.251811972993799
2623,CHEMBL446246,56500.0,nM,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,4.247951552180561
2624,CHEMBL1080948,56700.0,nM,Cc1cc(=O)oc2c3c(ccc12)OCC(CO)(CN1CCCC1)C3=O,4.246416941107094
2625,CHEMBL1783778,56780.0,nM,COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCCCl)c1,4.245804611810161
2626,CHEMBL4454819,57000.0,nM,CCc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.2441251443275085
2627,CHEMBL229471,57000.0,nM,O=C(O)c1cc(-c2ccccc2)cc(Cc2ccccc2)c1O,4.2441251443275085
